time,is_weekend,is_holiday,period,tou_rate,tiered_rate,kWh
2024-06-22 08:00:00,True,False,summer,0.087,0.103,1.066
2024-06-22 09:00:00,True,False,summer,0.087,0.103,2.029
2024-06-22 10:00:00,True,False,summer,0.087,0.103,3.116
2024-06-22 11:00:00,True,False,summer,0.087,0.103,3.906
2024-06-22 12:00:00,True,False,summer,0.087,0.103,3.967
2024-06-22 13:00:00,True,False,summer,0.087,0.103,1.877
2024-06-22 14:00:00,True,False,summer,0.087,0.103,2.098
2024-06-22 15:00:00,True,False,summer,0.087,0.103,3.458
2024-06-22 16:00:00,True,False,summer,0.087,0.103,1.737
2024-06-22 17:00:00,True,False,summer,0.087,0.103,0.503
2024-06-22 18:00:00,True,False,summer,0.087,0.103,0.201
2024-06-22 19:00:00,True,False,summer,0.087,0.103,0.137
2024-06-22 20:00:00,True,False,summer,0.087,0.103,0.051
2024-06-22 22:00:00,True,False,summer,0.087,0.103,0.0
2024-06-23 05:00:00,True,False,summer,0.087,0.103,0.0
2024-06-23 06:00:00,True,False,summer,0.087,0.103,0.066
2024-06-23 07:00:00,True,False,summer,0.087,0.103,0.245
2024-06-23 08:00:00,True,False,summer,0.087,0.103,0.316
2024-06-23 09:00:00,True,False,summer,0.087,0.103,0.808
2024-06-23 10:00:00,True,False,summer,0.087,0.103,2.101
2024-06-23 11:00:00,True,False,summer,0.087,0.103,3.096
2024-06-23 12:00:00,True,False,summer,0.087,0.103,1.043
2024-06-23 13:00:00,True,False,summer,0.087,0.103,2.58
2024-06-23 14:00:00,True,False,summer,0.087,0.103,2.348
2024-06-23 15:00:00,True,False,summer,0.087,0.103,3.417
2024-06-23 16:00:00,True,False,summer,0.087,0.103,2.479
2024-06-23 17:00:00,True,False,summer,0.087,0.103,1.285
2024-06-23 18:00:00,True,False,summer,0.087,0.103,0.517
2024-06-23 19:00:00,True,False,summer,0.087,0.103,0.283
2024-06-23 20:00:00,True,False,summer,0.087,0.103,0.043
2024-06-23 21:00:00,True,False,summer,0.087,0.103,0.0
2024-06-23 23:00:00,True,False,summer,0.087,0.103,0.0
2024-06-24 05:00:00,False,False,summer,0.087,0.103,0.0
2024-06-24 06:00:00,False,False,summer,0.087,0.103,0.065
2024-06-24 07:00:00,False,False,summer,0.122,0.103,0.314
2024-06-24 08:00:00,False,False,summer,0.122,0.103,0.822
2024-06-24 09:00:00,False,False,summer,0.122,0.103,2.224
2024-06-24 10:00:00,False,False,summer,0.122,0.103,3.406
2024-06-24 11:00:00,False,False,summer,0.182,0.103,4.547
2024-06-24 12:00:00,False,False,summer,0.182,0.103,4.16
2024-06-24 13:00:00,False,False,summer,0.182,0.103,4.382
2024-06-24 14:00:00,False,False,summer,0.182,0.103,3.835
2024-06-24 15:00:00,False,False,summer,0.182,0.103,4.05
2024-06-24 16:00:00,False,False,summer,0.182,0.103,3.015
2024-06-24 17:00:00,False,False,summer,0.122,0.103,1.472
2024-06-24 18:00:00,False,False,summer,0.122,0.103,0.448
2024-06-24 19:00:00,False,False,summer,0.087,0.103,0.23
2024-06-24 20:00:00,False,False,summer,0.087,0.103,0.058
2024-06-24 21:00:00,False,False,summer,0.087,0.103,0.0
2024-06-24 23:00:00,False,False,summer,0.087,0.103,0.0
2024-06-25 05:00:00,False,False,summer,0.087,0.103,0.002
2024-06-25 06:00:00,False,False,summer,0.087,0.103,0.189
2024-06-25 07:00:00,False,False,summer,0.122,0.103,0.535
2024-06-25 08:00:00,False,False,summer,0.122,0.103,0.665
2024-06-25 09:00:00,False,False,summer,0.122,0.103,1.214
2024-06-25 10:00:00,False,False,summer,0.122,0.103,1.136
2024-06-25 11:00:00,False,False,summer,0.182,0.103,1.718
2024-06-25 12:00:00,False,False,summer,0.182,0.103,2.01
2024-06-25 13:00:00,False,False,summer,0.182,0.103,3.569
2024-06-25 14:00:00,False,False,summer,0.182,0.103,2.502
2024-06-25 15:00:00,False,False,summer,0.182,0.103,1.158
2024-06-25 16:00:00,False,False,summer,0.182,0.103,1.809
2024-06-25 17:00:00,False,False,summer,0.122,0.103,1.275
2024-06-25 18:00:00,False,False,summer,0.122,0.103,0.829
2024-06-25 19:00:00,False,False,summer,0.087,0.103,0.3
2024-06-25 20:00:00,False,False,summer,0.087,0.103,0.069
2024-06-25 21:00:00,False,False,summer,0.087,0.103,0.0
2024-06-25 23:00:00,False,False,summer,0.087,0.103,0.0
2024-06-26 05:00:00,False,False,summer,0.087,0.103,0.0
2024-06-26 06:00:00,False,False,summer,0.087,0.103,0.174
2024-06-26 07:00:00,False,False,summer,0.122,0.103,0.522
2024-06-26 08:00:00,False,False,summer,0.122,0.103,1.037
2024-06-26 09:00:00,False,False,summer,0.122,0.103,2.025
2024-06-26 10:00:00,False,False,summer,0.122,0.103,2.914
2024-06-26 11:00:00,False,False,summer,0.182,0.103,2.296
2024-06-26 12:00:00,False,False,summer,0.182,0.103,1.501
2024-06-26 13:00:00,False,False,summer,0.182,0.103,1.907
2024-06-26 14:00:00,False,False,summer,0.182,0.103,0.761
2024-06-26 15:00:00,False,False,summer,0.182,0.103,0.176
2024-06-26 16:00:00,False,False,summer,0.182,0.103,0.039
2024-06-26 17:00:00,False,False,summer,0.122,0.103,0.184
2024-06-26 18:00:00,False,False,summer,0.122,0.103,0.494
2024-06-26 19:00:00,False,False,summer,0.087,0.103,0.323
2024-06-26 20:00:00,False,False,summer,0.087,0.103,0.099
2024-06-26 21:00:00,False,False,summer,0.087,0.103,0.0
2024-06-26 23:00:00,False,False,summer,0.087,0.103,0.0
2024-06-27 05:00:00,False,False,summer,0.087,0.103,0.0
2024-06-27 06:00:00,False,False,summer,0.087,0.103,0.094
2024-06-27 07:00:00,False,False,summer,0.122,0.103,0.249
2024-06-27 08:00:00,False,False,summer,0.122,0.103,0.99
2024-06-27 09:00:00,False,False,summer,0.122,0.103,2.024
2024-06-27 10:00:00,False,False,summer,0.122,0.103,3.297
2024-06-27 11:00:00,False,False,summer,0.182,0.103,4.306
2024-06-27 12:00:00,False,False,summer,0.182,0.103,4.022
2024-06-27 13:00:00,False,False,summer,0.182,0.103,2.378
2024-06-27 14:00:00,False,False,summer,0.182,0.103,2.691
2024-06-27 15:00:00,False,False,summer,0.182,0.103,3.567
2024-06-27 16:00:00,False,False,summer,0.182,0.103,2.279
2024-06-27 17:00:00,False,False,summer,0.122,0.103,1.286
2024-06-27 18:00:00,False,False,summer,0.122,0.103,0.633
2024-06-27 19:00:00,False,False,summer,0.087,0.103,0.227
2024-06-27 20:00:00,False,False,summer,0.087,0.103,0.048
2024-06-27 21:00:00,False,False,summer,0.087,0.103,0.0
2024-06-27 23:00:00,False,False,summer,0.087,0.103,0.0
2024-06-28 05:00:00,False,False,summer,0.087,0.103,0.0
2024-06-28 06:00:00,False,False,summer,0.087,0.103,0.153
2024-06-28 07:00:00,False,False,summer,0.122,0.103,0.304
2024-06-28 08:00:00,False,False,summer,0.122,0.103,0.982
2024-06-28 09:00:00,False,False,summer,0.122,0.103,2.317
2024-06-28 10:00:00,False,False,summer,0.122,0.103,2.853
2024-06-28 11:00:00,False,False,summer,0.182,0.103,1.882
2024-06-28 12:00:00,False,False,summer,0.182,0.103,2.002
2024-06-28 13:00:00,False,False,summer,0.182,0.103,2.841
2024-06-28 14:00:00,False,False,summer,0.182,0.103,2.397
2024-06-28 15:00:00,False,False,summer,0.182,0.103,1.577
2024-06-28 16:00:00,False,False,summer,0.182,0.103,0.843
2024-06-28 17:00:00,False,False,summer,0.122,0.103,0.707
2024-06-28 18:00:00,False,False,summer,0.122,0.103,0.296
2024-06-28 19:00:00,False,False,summer,0.087,0.103,0.171
2024-06-28 20:00:00,False,False,summer,0.087,0.103,0.001
2024-06-28 22:00:00,False,False,summer,0.087,0.103,0.0
2024-06-29 05:00:00,True,False,summer,0.087,0.103,0.0
2024-06-29 06:00:00,True,False,summer,0.087,0.103,0.005
2024-06-29 07:00:00,True,False,summer,0.087,0.103,0.045
2024-06-29 08:00:00,True,False,summer,0.087,0.103,0.037
2024-06-29 09:00:00,True,False,summer,0.087,0.103,0.324
2024-06-29 10:00:00,True,False,summer,0.087,0.103,0.299
2024-06-29 11:00:00,True,False,summer,0.087,0.103,1.09
2024-06-29 12:00:00,True,False,summer,0.087,0.103,1.223
2024-06-29 13:00:00,True,False,summer,0.087,0.103,2.04
2024-06-29 14:00:00,True,False,summer,0.087,0.103,1.92
2024-06-29 15:00:00,True,False,summer,0.087,0.103,1.764
2024-06-29 16:00:00,True,False,summer,0.087,0.103,0.743
2024-06-29 17:00:00,True,False,summer,0.087,0.103,1.298
2024-06-29 18:00:00,True,False,summer,0.087,0.103,0.792
2024-06-29 19:00:00,True,False,summer,0.087,0.103,0.521
2024-06-29 20:00:00,True,False,summer,0.087,0.103,0.134
2024-06-29 21:00:00,True,False,summer,0.087,0.103,0.011
2024-06-29 23:00:00,True,False,summer,0.087,0.103,0.0
2024-06-30 05:00:00,True,False,summer,0.087,0.103,0.0
2024-06-30 06:00:00,True,False,summer,0.087,0.103,0.096
2024-06-30 07:00:00,True,False,summer,0.087,0.103,0.232
2024-06-30 08:00:00,True,False,summer,0.087,0.103,1.023
2024-06-30 09:00:00,True,False,summer,0.087,0.103,1.848
2024-06-30 10:00:00,True,False,summer,0.087,0.103,3.144
2024-06-30 11:00:00,True,False,summer,0.087,0.103,3.568
2024-06-30 12:00:00,True,False,summer,0.087,0.103,3.539
2024-06-30 13:00:00,True,False,summer,0.087,0.103,3.341
2024-06-30 14:00:00,True,False,summer,0.087,0.103,3.455
2024-06-30 15:00:00,True,False,summer,0.087,0.103,3.177
2024-06-30 16:00:00,True,False,summer,0.087,0.103,2.12
2024-06-30 17:00:00,True,False,summer,0.087,0.103,1.016
2024-06-30 18:00:00,True,False,summer,0.087,0.103,0.519
2024-06-30 19:00:00,True,False,summer,0.087,0.103,0.24
2024-06-30 20:00:00,True,False,summer,0.087,0.103,0.025
2024-06-30 21:00:00,True,False,summer,0.087,0.103,0.0
2024-06-30 23:00:00,True,False,summer,0.087,0.103,0.0
2024-07-01 05:00:00,False,True,summer,0.087,0.103,0.0
2024-07-01 06:00:00,False,True,summer,0.087,0.103,0.093
2024-07-01 07:00:00,False,True,summer,0.087,0.103,0.239
2024-07-01 08:00:00,False,True,summer,0.087,0.103,0.99
2024-07-01 09:00:00,False,True,summer,0.087,0.103,2.309
2024-07-01 10:00:00,False,True,summer,0.087,0.103,3.711
2024-07-01 11:00:00,False,True,summer,0.087,0.103,4.546
2024-07-01 12:00:00,False,True,summer,0.087,0.103,5.111
2024-07-01 13:00:00,False,True,summer,0.087,0.103,5.149
2024-07-01 14:00:00,False,True,summer,0.087,0.103,5.145
2024-07-01 15:00:00,False,True,summer,0.087,0.103,4.467
2024-07-01 16:00:00,False,True,summer,0.087,0.103,2.946
2024-07-01 17:00:00,False,True,summer,0.087,0.103,1.344
2024-07-01 18:00:00,False,True,summer,0.087,0.103,0.329
2024-07-01 19:00:00,False,True,summer,0.087,0.103,0.193
2024-07-01 20:00:00,False,True,summer,0.087,0.103,0.05
2024-07-01 21:00:00,False,True,summer,0.087,0.103,0.0
2024-07-01 23:00:00,False,True,summer,0.087,0.103,0.0
2024-07-02 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-02 06:00:00,False,False,summer,0.087,0.103,0.133
2024-07-02 07:00:00,False,False,summer,0.122,0.103,0.35
2024-07-02 08:00:00,False,False,summer,0.122,0.103,1.033
2024-07-02 09:00:00,False,False,summer,0.122,0.103,2.268
2024-07-02 10:00:00,False,False,summer,0.122,0.103,3.31
2024-07-02 11:00:00,False,False,summer,0.182,0.103,4.348
2024-07-02 12:00:00,False,False,summer,0.182,0.103,5.056
2024-07-02 13:00:00,False,False,summer,0.182,0.103,5.041
2024-07-02 14:00:00,False,False,summer,0.182,0.103,4.468
2024-07-02 15:00:00,False,False,summer,0.182,0.103,2.086
2024-07-02 16:00:00,False,False,summer,0.182,0.103,1.141
2024-07-02 17:00:00,False,False,summer,0.122,0.103,1.119
2024-07-02 18:00:00,False,False,summer,0.122,0.103,0.903
2024-07-02 19:00:00,False,False,summer,0.087,0.103,0.444
2024-07-02 20:00:00,False,False,summer,0.087,0.103,0.024
2024-07-02 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-02 23:00:00,False,False,summer,0.087,0.103,0.0
2024-07-03 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-03 06:00:00,False,False,summer,0.087,0.103,0.066
2024-07-03 07:00:00,False,False,summer,0.122,0.103,0.295
2024-07-03 08:00:00,False,False,summer,0.122,0.103,1.074
2024-07-03 09:00:00,False,False,summer,0.122,0.103,1.7
2024-07-03 10:00:00,False,False,summer,0.122,0.103,3.483
2024-07-03 11:00:00,False,False,summer,0.182,0.103,4.232
2024-07-03 12:00:00,False,False,summer,0.182,0.103,4.075
2024-07-03 13:00:00,False,False,summer,0.182,0.103,2.389
2024-07-03 14:00:00,False,False,summer,0.182,0.103,2.775
2024-07-03 15:00:00,False,False,summer,0.182,0.103,2.502
2024-07-03 16:00:00,False,False,summer,0.182,0.103,1.568
2024-07-03 17:00:00,False,False,summer,0.122,0.103,1.569
2024-07-03 18:00:00,False,False,summer,0.122,0.103,0.766
2024-07-03 19:00:00,False,False,summer,0.087,0.103,0.407
2024-07-03 20:00:00,False,False,summer,0.087,0.103,0.105
2024-07-03 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-03 23:00:00,False,False,summer,0.087,0.103,0.0
2024-07-04 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-04 06:00:00,False,False,summer,0.087,0.103,0.079
2024-07-04 07:00:00,False,False,summer,0.122,0.103,0.247
2024-07-04 08:00:00,False,False,summer,0.122,0.103,0.923
2024-07-04 09:00:00,False,False,summer,0.122,0.103,2.003
2024-07-04 10:00:00,False,False,summer,0.122,0.103,2.931
2024-07-04 11:00:00,False,False,summer,0.182,0.103,3.637
2024-07-04 12:00:00,False,False,summer,0.182,0.103,3.65
2024-07-04 13:00:00,False,False,summer,0.182,0.103,3.983
2024-07-04 14:00:00,False,False,summer,0.182,0.103,3.088
2024-07-04 15:00:00,False,False,summer,0.182,0.103,2.291
2024-07-04 16:00:00,False,False,summer,0.182,0.103,1.371
2024-07-04 17:00:00,False,False,summer,0.122,0.103,1.273
2024-07-04 18:00:00,False,False,summer,0.122,0.103,0.675
2024-07-04 19:00:00,False,False,summer,0.087,0.103,0.195
2024-07-04 20:00:00,False,False,summer,0.087,0.103,0.032
2024-07-04 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-04 22:00:00,False,False,summer,0.087,0.103,0.0
2024-07-05 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-05 06:00:00,False,False,summer,0.087,0.103,0.09
2024-07-05 07:00:00,False,False,summer,0.122,0.103,0.241
2024-07-05 08:00:00,False,False,summer,0.122,0.103,0.954
2024-07-05 09:00:00,False,False,summer,0.122,0.103,2.078
2024-07-05 10:00:00,False,False,summer,0.122,0.103,3.409
2024-07-05 11:00:00,False,False,summer,0.182,0.103,4.261
2024-07-05 12:00:00,False,False,summer,0.182,0.103,4.361
2024-07-05 13:00:00,False,False,summer,0.182,0.103,3.383
2024-07-05 14:00:00,False,False,summer,0.182,0.103,1.948
2024-07-05 15:00:00,False,False,summer,0.182,0.103,1.393
2024-07-05 16:00:00,False,False,summer,0.182,0.103,0.333
2024-07-05 17:00:00,False,False,summer,0.122,0.103,0.201
2024-07-05 18:00:00,False,False,summer,0.122,0.103,0.274
2024-07-05 19:00:00,False,False,summer,0.087,0.103,0.211
2024-07-05 20:00:00,False,False,summer,0.087,0.103,0.1
2024-07-05 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-05 23:00:00,False,False,summer,0.087,0.103,0.0
2024-07-06 05:00:00,True,False,summer,0.087,0.103,0.0
2024-07-06 06:00:00,True,False,summer,0.087,0.103,0.078
2024-07-06 07:00:00,True,False,summer,0.087,0.103,0.283
2024-07-06 08:00:00,True,False,summer,0.087,0.103,0.926
2024-07-06 09:00:00,True,False,summer,0.087,0.103,2.057
2024-07-06 10:00:00,True,False,summer,0.087,0.103,2.815
2024-07-06 11:00:00,True,False,summer,0.087,0.103,3.869
2024-07-06 12:00:00,True,False,summer,0.087,0.103,2.695
2024-07-06 13:00:00,True,False,summer,0.087,0.103,3.097
2024-07-06 14:00:00,True,False,summer,0.087,0.103,3.453
2024-07-06 15:00:00,True,False,summer,0.087,0.103,2.62
2024-07-06 16:00:00,True,False,summer,0.087,0.103,1.146
2024-07-06 17:00:00,True,False,summer,0.087,0.103,0.536
2024-07-06 18:00:00,True,False,summer,0.087,0.103,0.592
2024-07-06 19:00:00,True,False,summer,0.087,0.103,0.176
2024-07-06 20:00:00,True,False,summer,0.087,0.103,0.022
2024-07-06 21:00:00,True,False,summer,0.087,0.103,0.0
2024-07-07 04:00:00,True,False,summer,0.087,0.103,0.0
2024-07-07 05:00:00,True,False,summer,0.087,0.103,0.0
2024-07-07 06:00:00,True,False,summer,0.087,0.103,0.08
2024-07-07 07:00:00,True,False,summer,0.087,0.103,0.228
2024-07-07 08:00:00,True,False,summer,0.087,0.103,0.907
2024-07-07 09:00:00,True,False,summer,0.087,0.103,2.132
2024-07-07 10:00:00,True,False,summer,0.087,0.103,3.45
2024-07-07 11:00:00,True,False,summer,0.087,0.103,4.26
2024-07-07 12:00:00,True,False,summer,0.087,0.103,3.318
2024-07-07 13:00:00,True,False,summer,0.087,0.103,3.738
2024-07-07 14:00:00,True,False,summer,0.087,0.103,2.285
2024-07-07 15:00:00,True,False,summer,0.087,0.103,1.465
2024-07-07 16:00:00,True,False,summer,0.087,0.103,1.582
2024-07-07 17:00:00,True,False,summer,0.087,0.103,1.215
2024-07-07 18:00:00,True,False,summer,0.087,0.103,0.295
2024-07-07 19:00:00,True,False,summer,0.087,0.103,0.164
2024-07-07 20:00:00,True,False,summer,0.087,0.103,0.04
2024-07-07 21:00:00,True,False,summer,0.087,0.103,0.0
2024-07-07 23:00:00,True,False,summer,0.087,0.103,0.0
2024-07-08 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-08 06:00:00,False,False,summer,0.087,0.103,0.085
2024-07-08 07:00:00,False,False,summer,0.122,0.103,0.26
2024-07-08 08:00:00,False,False,summer,0.122,0.103,0.881
2024-07-08 09:00:00,False,False,summer,0.122,0.103,2.08
2024-07-08 10:00:00,False,False,summer,0.122,0.103,3.135
2024-07-08 11:00:00,False,False,summer,0.182,0.103,4.051
2024-07-08 12:00:00,False,False,summer,0.182,0.103,3.975
2024-07-08 13:00:00,False,False,summer,0.182,0.103,1.96
2024-07-08 14:00:00,False,False,summer,0.182,0.103,2.98
2024-07-08 15:00:00,False,False,summer,0.182,0.103,2.863
2024-07-08 16:00:00,False,False,summer,0.182,0.103,2.739
2024-07-08 17:00:00,False,False,summer,0.122,0.103,1.352
2024-07-08 18:00:00,False,False,summer,0.122,0.103,0.367
2024-07-08 19:00:00,False,False,summer,0.087,0.103,0.228
2024-07-08 20:00:00,False,False,summer,0.087,0.103,0.049
2024-07-08 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-08 23:00:00,False,False,summer,0.087,0.103,0.0
2024-07-09 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-09 06:00:00,False,False,summer,0.087,0.103,0.069
2024-07-09 07:00:00,False,False,summer,0.122,0.103,0.417
2024-07-09 08:00:00,False,False,summer,0.122,0.103,1.051
2024-07-09 09:00:00,False,False,summer,0.122,0.103,1.016
2024-07-09 10:00:00,False,False,summer,0.122,0.103,1.854
2024-07-09 11:00:00,False,False,summer,0.182,0.103,1.993
2024-07-09 12:00:00,False,False,summer,0.182,0.103,2.361
2024-07-09 13:00:00,False,False,summer,0.182,0.103,1.879
2024-07-09 14:00:00,False,False,summer,0.182,0.103,1.147
2024-07-09 15:00:00,False,False,summer,0.182,0.103,1.108
2024-07-09 16:00:00,False,False,summer,0.182,0.103,1.251
2024-07-09 17:00:00,False,False,summer,0.122,0.103,1.124
2024-07-09 18:00:00,False,False,summer,0.122,0.103,0.691
2024-07-09 19:00:00,False,False,summer,0.087,0.103,0.338
2024-07-09 20:00:00,False,False,summer,0.087,0.103,0.086
2024-07-09 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-09 22:00:00,False,False,summer,0.087,0.103,0.0
2024-07-10 06:00:00,False,False,summer,0.087,0.103,0.0
2024-07-10 07:00:00,False,False,summer,0.122,0.103,0.001
2024-07-10 08:00:00,False,False,summer,0.122,0.103,0.18
2024-07-10 09:00:00,False,False,summer,0.122,0.103,0.085
2024-07-10 10:00:00,False,False,summer,0.122,0.103,0.198
2024-07-10 11:00:00,False,False,summer,0.182,0.103,0.266
2024-07-10 12:00:00,False,False,summer,0.182,0.103,0.219
2024-07-10 13:00:00,False,False,summer,0.182,0.103,0.46
2024-07-10 14:00:00,False,False,summer,0.182,0.103,2.131
2024-07-10 15:00:00,False,False,summer,0.182,0.103,1.315
2024-07-10 16:00:00,False,False,summer,0.182,0.103,1.196
2024-07-10 17:00:00,False,False,summer,0.122,0.103,0.193
2024-07-10 18:00:00,False,False,summer,0.122,0.103,0.115
2024-07-10 19:00:00,False,False,summer,0.087,0.103,0.012
2024-07-10 20:00:00,False,False,summer,0.087,0.103,0.007
2024-07-10 22:00:00,False,False,summer,0.087,0.103,0.0
2024-07-11 06:00:00,False,False,summer,0.087,0.103,0.0
2024-07-11 07:00:00,False,False,summer,0.122,0.103,0.117
2024-07-11 08:00:00,False,False,summer,0.122,0.103,0.57
2024-07-11 09:00:00,False,False,summer,0.122,0.103,1.248
2024-07-11 10:00:00,False,False,summer,0.122,0.103,1.154
2024-07-11 11:00:00,False,False,summer,0.182,0.103,1.652
2024-07-11 12:00:00,False,False,summer,0.182,0.103,2.777
2024-07-11 13:00:00,False,False,summer,0.182,0.103,2.006
2024-07-11 14:00:00,False,False,summer,0.182,0.103,2.511
2024-07-11 15:00:00,False,False,summer,0.182,0.103,2.013
2024-07-11 16:00:00,False,False,summer,0.182,0.103,1.366
2024-07-11 17:00:00,False,False,summer,0.122,0.103,0.483
2024-07-11 18:00:00,False,False,summer,0.122,0.103,0.764
2024-07-11 19:00:00,False,False,summer,0.087,0.103,0.321
2024-07-11 20:00:00,False,False,summer,0.087,0.103,0.04
2024-07-11 22:00:00,False,False,summer,0.087,0.103,0.0
2024-07-12 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-12 06:00:00,False,False,summer,0.087,0.103,0.075
2024-07-12 07:00:00,False,False,summer,0.122,0.103,0.247
2024-07-12 08:00:00,False,False,summer,0.122,0.103,0.77
2024-07-12 09:00:00,False,False,summer,0.122,0.103,2.063
2024-07-12 10:00:00,False,False,summer,0.122,0.103,3.297
2024-07-12 11:00:00,False,False,summer,0.182,0.103,2.35
2024-07-12 12:00:00,False,False,summer,0.182,0.103,2.057
2024-07-12 13:00:00,False,False,summer,0.182,0.103,2.348
2024-07-12 14:00:00,False,False,summer,0.182,0.103,3.119
2024-07-12 15:00:00,False,False,summer,0.182,0.103,1.089
2024-07-12 16:00:00,False,False,summer,0.182,0.103,1.121
2024-07-12 17:00:00,False,False,summer,0.122,0.103,0.967
2024-07-12 18:00:00,False,False,summer,0.122,0.103,0.251
2024-07-12 19:00:00,False,False,summer,0.087,0.103,0.171
2024-07-12 20:00:00,False,False,summer,0.087,0.103,0.039
2024-07-12 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-12 23:00:00,False,False,summer,0.087,0.103,0.0
2024-07-13 05:00:00,True,False,summer,0.087,0.103,0.0
2024-07-13 06:00:00,True,False,summer,0.087,0.103,0.082
2024-07-13 07:00:00,True,False,summer,0.087,0.103,0.353
2024-07-13 08:00:00,True,False,summer,0.087,0.103,0.96
2024-07-13 09:00:00,True,False,summer,0.087,0.103,2.062
2024-07-13 10:00:00,True,False,summer,0.087,0.103,3.257
2024-07-13 11:00:00,True,False,summer,0.087,0.103,4.119
2024-07-13 12:00:00,True,False,summer,0.087,0.103,4.82
2024-07-13 13:00:00,True,False,summer,0.087,0.103,5.047
2024-07-13 14:00:00,True,False,summer,0.087,0.103,4.895
2024-07-13 15:00:00,True,False,summer,0.087,0.103,4.134
2024-07-13 16:00:00,True,False,summer,0.087,0.103,2.711
2024-07-13 17:00:00,True,False,summer,0.087,0.103,1.46
2024-07-13 18:00:00,True,False,summer,0.087,0.103,0.536
2024-07-13 19:00:00,True,False,summer,0.087,0.103,0.289
2024-07-13 20:00:00,True,False,summer,0.087,0.103,0.055
2024-07-13 21:00:00,True,False,summer,0.087,0.103,0.0
2024-07-13 23:00:00,True,False,summer,0.087,0.103,0.0
2024-07-14 05:00:00,True,False,summer,0.087,0.103,0.0
2024-07-14 06:00:00,True,False,summer,0.087,0.103,0.079
2024-07-14 07:00:00,True,False,summer,0.087,0.103,0.35
2024-07-14 08:00:00,True,False,summer,0.087,0.103,0.898
2024-07-14 09:00:00,True,False,summer,0.087,0.103,2.016
2024-07-14 10:00:00,True,False,summer,0.087,0.103,3.265
2024-07-14 11:00:00,True,False,summer,0.087,0.103,4.025
2024-07-14 12:00:00,True,False,summer,0.087,0.103,4.019
2024-07-14 13:00:00,True,False,summer,0.087,0.103,0.729
2024-07-14 14:00:00,True,False,summer,0.087,0.103,1.331
2024-07-14 15:00:00,True,False,summer,0.087,0.103,2.805
2024-07-14 16:00:00,True,False,summer,0.087,0.103,2.226
2024-07-14 17:00:00,True,False,summer,0.087,0.103,1.167
2024-07-14 18:00:00,True,False,summer,0.087,0.103,0.493
2024-07-14 19:00:00,True,False,summer,0.087,0.103,0.293
2024-07-14 20:00:00,True,False,summer,0.087,0.103,0.092
2024-07-14 21:00:00,True,False,summer,0.087,0.103,0.0
2024-07-14 23:00:00,True,False,summer,0.087,0.103,0.0
2024-07-15 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-15 06:00:00,False,False,summer,0.087,0.103,0.098
2024-07-15 07:00:00,False,False,summer,0.122,0.103,0.511
2024-07-15 08:00:00,False,False,summer,0.122,0.103,0.739
2024-07-15 09:00:00,False,False,summer,0.122,0.103,0.388
2024-07-15 10:00:00,False,False,summer,0.122,0.103,0.043
2024-07-15 11:00:00,False,False,summer,0.182,0.103,0.17
2024-07-15 12:00:00,False,False,summer,0.182,0.103,0.741
2024-07-15 13:00:00,False,False,summer,0.182,0.103,0.997
2024-07-15 14:00:00,False,False,summer,0.182,0.103,0.682
2024-07-15 15:00:00,False,False,summer,0.182,0.103,0.851
2024-07-15 16:00:00,False,False,summer,0.182,0.103,1.816
2024-07-15 17:00:00,False,False,summer,0.122,0.103,1.395
2024-07-15 18:00:00,False,False,summer,0.122,0.103,0.253
2024-07-15 19:00:00,False,False,summer,0.087,0.103,0.158
2024-07-15 20:00:00,False,False,summer,0.087,0.103,0.036
2024-07-15 21:00:00,False,False,summer,0.087,0.103,0.0
2024-07-15 23:00:00,False,False,summer,0.087,0.103,0.0
2024-07-16 05:00:00,False,False,summer,0.087,0.103,0.0
2024-07-16 06:00:00,False,False,summer,0.087,0.103,0.042
2024-07-16 07:00:00,False,False,summer,0.122,0.103,0.264
2024-07-16 08:00:00,False,False,summer,0.122,0.103,0.208
2024-07-16 09:00:00,False,False,summer,0.122,0.103,0.281
2024-07-16 10:00:00,False,False,summer,0.122,0.103,0.248
2024-07-16 11:00:00,False,False,summer,0.182,0.103,0.305
2024-07-16 12:00:00,False,False,summer,0.182,0.103,3.109
2024-07-16 13:00:00,False,False,summer,0.182,0.103,4.787
2024-07-16 14:00:00,False,False,summer,0.182,0.103,5.044
2024-07-16 15:00:00,False,False,summer,0.182,0.103,4.125
2024-07-16 16:00:00,False,False,summer,0.182,0.103,2.117
2024-07-16 17:00:00,False,False,summer,0.122,0.103,0.473
